,92/98nat,94/98nat,95/98nat,96/98nat,97/98nat,98/98nat,100/98nat,92/98mix,94/98mix,95/98mix,96/98mix,97/98mix,98/98mix,100/98mix,fspk,alpha,beta,d92/98Mo,d94/98Mo,d95/98Mo,d96/98Mo,d97/98Mo,d98/98Mo,d100/98Mo
0,0.6143697343951108,0.38293874148843887,0.6595442959428347,0.6907153140629901,0.3956948637252511,1.0,0.39870497586970266,0.1952164633068954,0.5278154287002877,0.23155903030437242,0.2491447124576752,0.15131167345679428,1.0,0.16658109373422642,0.40777184483502993,0.003986491454941077,1.6055628670423412,-0.2520208552704295,-0.16629150165459183,-0.12403823226647681,-0.08230580918378028,-0.0409012260508268,0.0,0.08070040398133749
1,0.6144910114185906,0.3829886159701513,0.6596083670471209,0.6907598362086483,0.39570753811970427,1.0,0.3986797810786179,0.19529072039323017,0.5279532058533054,0.23158668851578904,0.24917245337140215,0.15130145145865628,1.0,0.16656748116747433,0.4077775036615496,0.0008646885524428892,1.6020585171074762,-0.05466989158720015,-0.03607174949227243,-0.026905776700170136,-0.017853088474351075,-0.008871808394039782,0.0,0.017503740183499872
2,0.6144253466600371,0.3829616121298121,0.6595736769073309,0.6907357306793357,0.39570067590066704,1.0,0.3986934218407688,0.19529081016819652,0.5279308214286442,0.23157948352801835,0.2491815044571428,0.15131511605746079,1.0,0.1665618726862486,0.4077678740989913,0.002554894586121654,1.6028655039180029,-0.16152445487327416,-0.10657741242181551,-0.079496386761857,-0.05274958605716584,-0.026213297994015505,0.0,0.0517191721232102
3,0.6144369197360051,0.3829663714890523,0.6595797910027226,0.6907399792808339,0.3957018853760749,1.0,0.39869101758689524,0.1952492704206645,0.5278916879772362,0.2315633928772165,0.24915674770043308,0.15129352783811958,1.0,0.16656770924716297,0.40779164872833684,0.0022569913535934846,1.6037346685490923,-0.14269188766857788,-0.094150965881723,-0.07022735502637545,-0.04659907552539977,-0.02315683694353865,0.0,0.04568852780395538
4,0.6144151869971509,0.3829574340032286,0.6595683094746688,0.6907320009126621,0.3956996141220613,1.0,0.3986955325137843,0.19516494039873236,0.5277184494033323,0.23151013705480847,0.24915000298710377,0.15129090949508867,1.0,0.16659306322536147,0.40778222711953643,0.0028164196941056143,1.6077328611310178,-0.178057011525401,-0.11748628985819298,-0.08763347009077549,-0.05814900259848432,-0.028896514975174092,0.0,0.057013420942331194
5,0.6144476147846776,0.3829707697376318,0.6595854411813105,0.6907439055010915,0.39570300307391354,1.0,0.39868879579234834,0.19522880385220687,0.5278748480392166,0.23154319497293413,0.24915266075630604,0.15130200722655807,1.0,0.1665639099046557,0.4077983742838018,0.0019816944622137846,1.604218209531756,-0.12528811157330733,-0.08266736103412775,-0.06166162595477864,-0.04091526190919126,-0.020332306665649114,0.0,0.040115550336672356
6,0.6145273763470332,0.38300357018621445,0.65962757752305,0.6907731850255568,0.39571133812985926,1.0,0.3986722276970769,0.19532336131712272,0.5280331404437852,0.2315767541571231,0.24917102671998434,0.15128608365983146,1.0,0.16654097892898487,0.4078118182700979,-7.126431166183176e-05,1.6004465119085876,0.004505815949906733,0.002972953182522886,0.002217503136892063,0.001471397245822459,0.0007311839069767956,0.0,-0.001442577417631874
7,0.6143514802848488,0.38293123430009074,0.6595346516720948,0.6907086122634062,0.3956929558469427,1.0,0.3987087686527654,0.1951735796802752,0.5277395668118282,0.23149291869725525,0.24911349372661962,0.1512738382019387,1.0,0.16656808323206715,0.40782272893584887,0.004456425526281559,1.6077908737091424,-0.28172529678804903,-0.1858923911789434,-0.13865904627530234,-0.092007704958319,-0.04572261861546245,0.0,0.09021392744212875
8,0.6144888571125682,0.3829877300533462,0.659607228975234,0.6907590453905476,0.39570731299621154,1.0,0.39868022856935514,0.1951254175712798,0.5277160305058444,0.23147241211600628,0.24911475912610492,0.15127723046845654,1.0,0.16658387249313641,0.40782641816794335,0.0009201373646450219,1.6078286387493157,-0.058175538060090126,-0.03838483351514821,-0.02863110543005476,-0.018997920499641552,-0.009440717180897451,0.0,0.01862619131154375
9,0.6143002879516265,0.3829101805279994,0.6595076042353036,0.6906898168353175,0.3956876050867377,1.0,0.39871940603250955,0.19504471002355353,0.5275739507911107,0.23142167397150457,0.24906058013846827,0.15125545619775216,1.0,0.16657722390778956,0.4078646379002623,0.005774396164233077,1.6119609555913417,-0.3650292566373947,-0.24086272650236662,-0.1796632396877662,-0.11921700629147214,-0.05924450591510144,0.0,0.11689590742447464
