,92/98nat,94/98nat,95/98nat,96/98nat,97/98nat,98/98nat,100/98nat,92/98mix,94/98mix,95/98mix,96/98mix,97/98mix,98/98mix,100/98mix,fspk,alpha,beta,d92/98Mo,d94/98Mo,d95/98Mo,d96/98Mo,d97/98Mo,d98/98Mo,d100/98Mo
0,0.6145898803535783,0.38302927277604815,0.6596605951230354,0.690796127717234,0.3957178691437951,1.0,0.3986592463302655,0.19902352648629856,0.5276587911049633,0.23557391880657713,0.2533451062153899,0.15363055011017557,1.0,0.168802397446755,0.4018009691045751,-0.001679849856512624,1.566588135009813,0.1062169692400694,0.0700811167795301,0.05227252558759332,0.034684506747373334,0.017235686259775562,0.0,-0.03400403312703304
1,0.6147033096610676,0.383075914346325,0.6597205095427829,0.6908377590133492,0.3957297198972312,1.0,0.3986356928121005,0.1990410098914988,0.5277457588489222,0.23555180296158462,0.25334662825279386,0.15361755764506724,1.0,0.16877760018787114,0.4018415121009583,-0.00459861685268746,1.5646076687220836,0.29079754765959365,0.19185990050574198,0.1431034044798718,0.09495227375655446,0.04718368359846181,0.0,-0.09308385497297511
2,0.614469508602851,0.3829797733045073,0.6595970074976916,0.690751942717184,0.39570529106066166,1.0,0.39868424771927324,0.19899053500102692,0.5276293714637533,0.23552515124635132,0.25328929663032723,0.15360185349416997,1.0,0.16876953342097264,0.40186702507586924,0.0014181495514296743,1.5682126595862054,-0.08966086750639146,-0.05915950276980109,-0.04412697091071838,-0.029280143331034125,-0.014550343399477583,0.0,0.0287075158706962
3,0.6146964654468673,0.383073100122303,0.6597168945240933,0.6908352471680628,0.39572900488621915,1.0,0.3986371138458357,0.19906835287470476,0.5278129312996802,0.23555166597470575,0.25332273070260275,0.1536023190259234,1.0,0.16875429297346634,0.40187617231661577,-0.004422516557322369,1.5633435556916024,0.2796601349055461,0.1845121037549191,0.1376229988250266,0.09131598758216342,0.04537678178406779,0.0,-0.08951944394419709
4,0.6144976790746364,0.38299135790841604,0.6596118894084542,0.6907622838078036,0.39570823488097007,1.0,0.3986783960915205,0.1990281021969599,0.5278109916959205,0.2355367753525288,0.2532848146643579,0.1535894564809849,1.0,0.16871937168167142,0.4019298801736598,0.0006930736796389058,1.5644552028469578,-0.04381978735168435,-0.028912687201954057,-0.02156584055412747,-0.014309808553103487,-0.007111025449257902,0.0,0.014029745750931966
5,0.6147726402518695,0.38310442130064737,0.6597571278437222,0.6908632024676877,0.3957369624471466,1.0,0.3986212991874422,0.19904166793611375,0.5278647233328164,0.23551171636186063,0.2532680084225911,0.1535848003339454,1.0,0.16872653103492047,0.40194654588903983,-0.006382368899373109,1.5623977278782357,0.40361742495287345,0.26629011811007963,0.19861712675006693,0.13178562561155793,0.0654863060234323,0.0,-0.12918770895220533
6,0.6147058916177331,0.38307697600005275,0.6597218732910503,0.6908387065935977,0.3957299896309853,1.0,0.3986351567373549,0.199003746620783,0.5278492643362804,0.23549010027886044,0.2532441304297374,0.15356047413759188,1.0,0.16871090486839652,0.4019892956262735,-0.004665049584327443,1.563226374139292,0.29499909896357757,0.19463182475565333,0.1451708609323532,0.0963240433378143,0.0478653268201068,0.0,-0.09442850337082476
7,0.6145917349501779,0.38303003540054603,0.65966157478344,0.6907968084405981,0.3957180629212122,1.0,0.39865886117840205,0.1990028112892753,0.5278123072168139,0.23549401874197856,0.25323557174513767,0.15357223834078185,1.0,0.16870935116058317,0.4019772968403846,-0.0017275767342393334,1.5644295914222215,0.10923490632053223,0.07207229081673816,0.053757700875012304,0.03566995954207286,0.017725380489164166,0.0,-0.03497011824937779
8,0.6144467038696424,0.3829703951325196,0.6595849599481741,0.6907435711001928,0.39570290787836965,1.0,0.39868898502428624,0.19898774179362147,0.5278624952091072,0.2354749601378846,0.2532199062281228,0.15354079925099942,1.0,0.16866241761922132,0.40204686372841225,0.002005141768400558,1.5643275041469844,-0.1267704200507147,-0.08364543605743346,-0.06239118035766822,-0.041399359146931936,-0.02057287498991034,0.0,0.04059020508240252
9,0.614667237636795,0.3830610820258692,0.6597014565715317,0.6908245202700538,0.3957259513991223,1.0,0.39864318252103764,0.19899853281714672,0.527922240662499,0.23545393318226254,0.2531885969680756,0.15353060622469802,1.0,0.1686621520687396,0.4020759802590068,-0.0036704686434074754,1.5623654432986003,0.2320984755028732,0.15313346110357173,0.11421890336049678,0.07578713668721093,0.03766032527829921,0.0,-0.07429724880292365
10,0.6145904112580463,0.3830294910881607,0.6596608755648147,0.6907963225840518,0.39571792461536737,1.0,0.3986591360749486,0.19897101289114522,0.5279349768958626,0.23543298380018257,0.25316208153466685,0.15353645879275163,1.0,0.1686361306065233,0.40211202662888484,-0.0016935123639908497,1.5626894577657795,0.1070808963496983,0.07065111867654572,0.05269767822024818,0.0349666067314125,0.017375868275104622,0.0,-0.034280589029989095
11,0.6147224592910098,0.38308378829056305,0.6597306240022055,0.6908447868797203,0.3957317204123184,1.0,0.39863171697063526,0.1989867258352882,0.5279758901810688,0.23541811861714187,0.25313953162196523,0.15351915458397852,1.0,0.168633060840923,0.4021370604223208,-0.0050913226755412155,1.5614389124617765,0.3219592451917386,0.21241837113072926,0.15843702938589388,0.10512620184788268,0.05223917824115354,0.0,-0.1030565479611667
